Image_Path,Scale_Factor,Image_Class
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0070_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0079_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0026_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0002_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0087_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0019_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0016_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0012_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/menorah/image_0047_scale_1.jpg,1.0,16
/zjh/data/caltech101_scale/scale_1/train/panda/image_0035_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0027_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0008_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0024_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0010_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0018_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0028_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0017_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0038_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0020_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0029_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0006_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0007_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0013_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0023_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0026_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0002_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/panda/image_0019_scale_1.jpg,1.0,17
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0021_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0066_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0048_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0058_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0057_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0025_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0014_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0004_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0037_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0036_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0008_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0088_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0001_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0052_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0050_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0024_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0055_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0053_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0064_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0084_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0069_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0011_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0051_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0018_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0009_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0032_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0072_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0044_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0040_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0029_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0073_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0030_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0063_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0007_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0042_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0013_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0079_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0026_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0045_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0076_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0019_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0016_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0082_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/helicopter/image_0047_scale_1.jpg,1.0,18
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0021_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0003_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0025_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0014_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0004_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0036_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0008_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0001_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0011_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0018_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0017_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0044_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0040_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0029_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0030_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0007_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0042_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0013_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0023_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0002_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0019_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/stapler/image_0033_scale_1.jpg,1.0,19
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0021_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0005_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0034_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0035_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0027_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0014_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0004_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0037_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0036_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0008_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0001_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0041_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0017_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0038_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0039_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0006_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0030_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0013_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0023_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0026_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0016_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/flamingo_head/image_0033_scale_1.jpg,1.0,20
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0003_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0061_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0057_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0059_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0004_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0037_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0008_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0015_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0001_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0052_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0049_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0050_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0024_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0053_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0064_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0010_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0011_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0062_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0051_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0009_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0043_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0068_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0072_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0038_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0039_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0044_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0020_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0040_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0073_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0030_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0022_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0023_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0026_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0045_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0019_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0033_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/umbrella/image_0067_scale_1.jpg,1.0,21
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0003_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0034_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0048_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0025_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0014_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0004_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0036_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0008_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0015_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0001_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0031_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0018_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0028_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0041_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0009_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0032_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0039_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0040_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0029_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0006_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0022_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0042_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0045_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0002_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/gramophone/image_0019_scale_1.jpg,1.0,22
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0027_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0014_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0008_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0001_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0024_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0031_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0011_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0009_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0017_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0032_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0029_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0006_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0022_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0007_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0023_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/metronome/image_0019_scale_1.jpg,1.0,23
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0021_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0048_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0035_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0014_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0004_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0015_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0049_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0031_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0011_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0018_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0028_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0009_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0043_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0046_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0032_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0038_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0044_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0040_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0006_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0030_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0007_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0042_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0002_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/crocodile/image_0012_scale_1.jpg,1.0,24
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0005_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0034_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0014_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0037_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0036_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0015_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0011_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0018_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0009_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0032_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0038_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0039_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0040_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0006_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0007_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0042_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0013_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0023_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0002_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0016_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/mandolin/image_0012_scale_1.jpg,1.0,25
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0021_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0066_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0003_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0060_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0034_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0048_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0058_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0025_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0014_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0008_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0074_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0015_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0050_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0024_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0055_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0053_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0064_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0031_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0011_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0062_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0018_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0009_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0068_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0072_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0038_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0039_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0020_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0006_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0063_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0007_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0042_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0065_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0070_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0023_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0078_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0079_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0075_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0016_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0012_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/revolver/image_0047_scale_1.jpg,1.0,26
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0021_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0003_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0005_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0034_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0098_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0107_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0035_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0104_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0057_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0014_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0077_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0037_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0074_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0015_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0049_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0102_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0024_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0055_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0053_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0064_scale_1.jpg,1.0,27
/zjh/data/caltech101_scale/scale_1/train/chandelier/image_0031_scale_1.jpg,1.0,27
